code,product_name,brands,generic_name,categories_tags,ingredients_text,silver,gpt4omini,gptoss,llama3b,status,enum_choices,your_arbitrage,note,auto_arbitrage,auto_reason
3038350015006,Spaghetti qualité supérieure 500g,"Ebro Foods, Panzani",Pâtes alimentaires de qualité supérieure,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:pastas,en:cereal-pastas,en:dry-pastas,en:durum-wheat-pasta,en:spaghetti,en:dry-durum-wheat-pasta,en:durum-wheat-spaghetti",100% Semoule de BLÉ dur de qualité supérieure. Peut contenir du soja et de la moutarde. Si le numéro de lot contient la lettre N: peut contenir de l'œuf.,spaghetti,spaghetti,,spaghetti,agree,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",spaghetti,,spaghetti,kw:spaghetti
3184340004199,Tagliatelle ail des ours,Pural,Pâtes à l'ail des ours,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:pastas,en:cereal-pastas,en:dry-pastas,en:durum-wheat-pasta,en:flavored-and-colored-dry-pastas,en:tagliatelle","Semoule de _blé_ dur*, ail des ours* (3%). * bio",tagliatelle,tagliatelle,tagliatelle,spaghetti,agree,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",tagliatelle,,tagliatelle,kw:tagliatelle
3222473079766,Penne Rigate au blé complet bio,"Casino, Casino Bio","Pâtes complètes, issues de l'agriculture biologique","en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:pastas,en:dry-pastas,en:dried-wholemeal-pasta,en:penne,en:penne-rigate,fr:penne-rigate-completes",Semoule complète de _blé_ dur issu de l'agriculture biologiquetraces d'_oeufs_,penne,penne,penne,spaghetti,agree,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",penne,,penne,kw:penne
3229820803395,Nouilles de riz,Tanoshi,Préparation céréalière à base de farine de riz,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:pastas,en:noodles,en:rice-vermicelli,en:dried-rice-noodles,en:rice-pasta","Farine de riz (90%), eau.",noodles,noodles,noodles,spaghetti,agree,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",,,,unmatched
3256221135381,Pâtes Spaghetti au blé complet sachet de 500g,U,Pâtes alimentaires au blé dur complet (15 %),"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:pastas,en:cereal-pastas,en:dry-pastas,en:durum-wheat-pasta,en:dried-wholemeal-pasta,en:spaghetti,en:whole-durum-wheat-pasta,en:durum-wheat-spaghetti,en:whole-durm-wheat-spaghetti,en:whole-wheat-spaghetti",Semoule de BLÉ dur complète. Traces éventuelles d'oeufs.,spaghetti,spaghetti,spaghetti,,agree,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",spaghetti,,spaghetti,kw:spaghetti
3259011176304,Feuille de Lasagnes Maïs et Riz,Valpi Bio,,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:specific-products,en:pastas,en:products-for-specific-diets,en:products-without-gluten,en:dry-pastas,en:gluten-free-pasta,en:gluten-free-dry-pasta,en:lasagna-sheets","white corn flour 40%, yellow corn flour 40%, rice flour 20%,",lasagna,lasagna,lasagna,,agree,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",lasagna,,lasagna,kw:lasagna
3270190156222,Spaghetti semi-complets,"Carrefour BIO, Groupe Carrefour, Carrefour",Pâtes alimentaires semi-complètes issues de l'agriculture biologique.,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:pastas,en:cereal-pastas,en:dry-pastas,en:durum-wheat-pasta,en:spaghetti,en:dry-durum-wheat-pasta,en:durum-wheat-spaghetti,es:pastas-de-trigo-duro-semi-integrales","Semoule de _blé_ dur semi-complète biologique. Peut contenir des traces d'autres céréales contenant du gluten, de soja, d'œufs, de moutarde et de lupin.",spaghetti,spaghetti,spaghetti,spaghetti,agree,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",spaghetti,,spaghetti,kw:spaghetti
3760103146742,Tagliatelles Thaïes de Riz Rouge,Autour du Riz,,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:pastas,en:rice-pasta,en:tagliatelle,fr:tagliatelles-de-riz","Riz thaï rouge complet Hom Mali* 30 %, riz blanc thaï",tagliatelle,tagliatelle,tagliatelle,spaghetti,agree,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",tagliatelle,,tagliatelle,kw:tagliatelle
4056489469629,"Spaghettoni di semola di grano duro, n.8",Lidl,Spaghetti,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:pastas,en:cereal-pastas,en:durum-wheat-pasta,en:spaghetti","Semola di grano duro, acqua.",spaghetti,spaghetti,spaghetti,spaghetti,agree,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",spaghetti,,spaghetti,kw:spaghetti
4056489639220,Tagliatelle Wildlachs,Lidl,,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:pastas,en:tagliatelle","30% gegart Bandnudeln (Wasser, Hartweizengrieß), 17% Karotten, 13% gelbe Karotten, Wasser, 11% rohes Wildlachsfilet, 6% Zwiebeln Vollmilch, Schlagsahne, Creme Faîche, Kräuter, Stärke, Speisesalz, Knoblauch, modifizierte Stärke, Magermilchpulver",tagliatelle,tagliatelle,tagliatelle,spaghetti,agree,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",tagliatelle,,tagliatelle,kw:tagliatelle
4061461821647,Tasty Noodles - Sweet Chili,Asia Green Garden,Nudeln mit süßer Chilisauce,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:dried-products,en:pastas,en:dried-products-to-be-rehydrated,en:noodles,en:instant-noodles","Teigwaren 72% (_Weizenmehl_, Palmfett, Speisesalz, Zucker), Zucker, Stärke, Gewürze (Paprika, Ingwer, Cayennepfeffer 0,2%), natürliche Aromen, Sojasaucenpulver (_Weizen_, _Sojabohnen_, Speisesalz, Maltodextrin), Knoblauch, jodiertes Speisesalz (Speisesalz, Kaliumjodat), Hefeextrakt, Gemüsepaprika, S...",noodles,noodles,noodles,spaghetti,agree,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",,,,unmatched
4088600162850,Gluten Free Spaghetti,The Foodie Market,,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:specific-products,en:pastas,en:products-for-specific-diets,en:products-without-gluten,en:dry-pastas,en:gluten-free-pasta,en:gluten-free-dry-pasta,en:spaghetti,en:gluten-free-spaghetti","com flour, rice flour",spaghetti,spaghetti,,spaghetti,agree,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",spaghetti,,spaghetti,kw:spaghetti
4260042318235,Spaghetti aus Hartweizen,Bio Company,,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:pastas,en:spaghetti",Hartweizengrieß* * aus kontrolliert biologischem Anbau. Kann Spuren von Soja enthalten.,spaghetti,spaghetti,spaghetti,spaghetti,agree,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",spaghetti,,spaghetti,kw:spaghetti
4311501006184,Penne,Gut & Günstig,,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:pastas,en:cereal-pastas,en:durum-wheat-pasta,en:penne,en:penne-rigate",_Hartweizengrieß_,penne,penne,penne,spaghetti,agree,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",penne,,penne,kw:penne
4311501344705,Spaghetti,Edeka,Teigware aus Hartweizengrieß,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:pastas,en:spaghetti",Hartweizengrieß,spaghetti,spaghetti,,spaghetti,agree,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",spaghetti,,spaghetti,kw:spaghetti
4316268585019,Spaghetti Vollkorn,"BioBio, Netto MD",,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:pastas,en:cereal-pastas,en:dry-pastas,en:durum-wheat-pasta,en:spaghetti,en:whole-durum-wheat-pasta,en:durum-wheat-spaghetti,en:whole-durm-wheat-spaghetti,en:whole-wheat-spaghetti",_Vollkorn-Hartweizengrieß_,spaghetti,spaghetti,,spaghetti,agree,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",spaghetti,,spaghetti,kw:spaghetti
4897878000036,Instant Noodle with Soup Base Chicken Flavour,"Nissin Demae, Nissin",Chicken flavor ramen noodle soup,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:dried-products,en:pastas,en:dried-products-to-be-rehydrated,en:noodles,en:instant-noodles","noodles:  wheat  flour, palm oil, salt, potassium carbonate, sodium tripolyphosphate, sodium carbonate, sodium hexametaphosphate, alginic acid, sodium phosphate, guar gum, tocopherols, ascorbyl palmitate,  soup base: salt, monosodium glutamate, sugar, autolyzed yeast extract, chinese cabbage powder,...",noodles,noodles,noodles,spaghetti,agree,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",noodles,,noodles,kw:noodles
5000436652465,Organic Spaghetti,Tesco,,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:pastas,en:cereal-pastas,en:dry-pastas,en:durum-wheat-pasta,en:spaghetti,en:durum-wheat-spaghetti",Organic Durum _Wheat_ Semolina,spaghetti,spaghetti,,spaghetti,agree,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",spaghetti,,spaghetti,kw:spaghetti
5000462669178,Spaghetti,Tesco,,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:specific-products,en:pastas,en:products-for-specific-diets,en:products-without-gluten,en:gluten-free-pasta,en:spaghetti","Rice Flour, White Maize Flour, Yellow Maize Flour, Emulsifier (Mono - and Di-Glycerides of Fatty Acids)",spaghetti,spaghetti,,spaghetti,agree,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",spaghetti,,spaghetti,kw:spaghetti
5014276701658,Organic Konjac Noodles imp,Yutaka,,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:pastas,en:noodles","Water, Konjac flour* (3%), Firming agent [Calcium hydroxide].",noodles,noodles,,noodles,agree,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",,,,unmatched
5052909539339,Medium Egg Noodles,TESCO,,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:pastas,en:noodles,en:egg-pastas,en:egg-noodles","Wheat Flour (_Wheat_ Flour, Calcium Carbonate, Iron, Niacin, Thiamin), Water, _Egg_ (4%), Salt, Colour (Beta-Carotene), Firming Agents (Potassium Carbonate, Sodium Carbonate), Acidity Regulator (Citric Acid)",noodles,noodles,noodles,spaghetti,agree,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",noodles,,noodles,kw:noodles
5601009999170,Tagliatelle,Pingo Doce,Massa alimentícia de sêmola de trigo duro,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:pastas,en:cereal-pastas,en:dry-pastas,en:durum-wheat-pasta,en:tagliatelle",Sêmola de _trigo_ duro.,tagliatelle,tagliatelle,tagliatelle,spaghetti,agree,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",tagliatelle,,tagliatelle,kw:tagliatelle
5605458660018,Esparguete,A Nossa Loja,,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:pastas,en:spaghetti",Sêmola de _trigo_ duro.,spaghetti,spaghetti,spaghetti,spaghetti,agree,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",spaghetti,,spaghetti,kw:spaghetti
7702085003428,Lasagna Precocida Doria,Nutresa,,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:pastas,en:lasagna-sheets","Sémolas de trigos duros seleccionados fortificado con: Niacina (55 mg/kg) Hierro (44 mg/kg), Vitamina B11(6 mg/kg), Vitamina B2 (4 mg/kg) y Acido Fólico (1:54 mg/kg); agua. Contiene trigo (gluten) Puede contener trazas de huevo.",lasagna,lasagna,lasagna,spaghetti,agree,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",lasagna,,lasagna,kw:lasagna
7772606000267,Spaghetti,Famosa,fideo fortificado con vitaminas y minerales.,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:pastas,en:dry-pastas,en:spaghetti","Harina de trigo fortificada (hierro, vitaminas (mononitrato de tiamina (vitamina B1), riboflavina (vitamina B2), niacinamida (vitamina B3), ácido fólico)), concentrado de vitaminas y minerales (vitamina A, ácido fólico, hierro), tartrazina, cúrcuma.",spaghetti,spaghetti,spaghetti,,agree,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",spaghetti,,spaghetti,kw:spaghetti
8001665123068,Pasta Per Lasagne x 6 feuilles,Rana,Pâtes fraîches aux oeufs,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:meals,en:pasta-dishes,en:pastas,en:cereal-pastas,en:durum-wheat-pasta,en:egg-pastas,en:fresh-pasta,en:fresh-egg-pasta,en:durum-wheat-pasta-with-egg,en:lasagna-sheets,fr:lasagnes-a-garnir-aux-oeufs","Farine de _blé_ tendre, semoule de _blé_ dur, _œufs_ 18%, eau.",lasagna,lasagna,lasagna,spaghetti,agree,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",lasagna,,lasagna,kw:lasagna
8005121041095,Lasagne 109,Divella,pasta di semola di grano duro.,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:pastas,en:cereal-pastas,en:dry-pastas,en:durum-wheat-pasta,en:durum-wheat-plates-for-lasagna,en:italian-pasta,en:lasagna-sheets","Semola di grano duro, acqua 12.5%.",lasagna,lasagna,lasagna,spaghetti,agree,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",lasagna,,lasagna,kw:lasagna
8008343200059,Spaghetti grossi - No. 5,Rummo,,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:pastas,en:cereal-pastas,en:dry-pastas,en:durum-wheat-pasta,en:spaghetti,en:durum-wheat-spaghetti",semola di grano duro,spaghetti,spaghetti,spaghetti,spaghetti,agree,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",spaghetti,,spaghetti,kw:spaghetti
8008912010423,Penne rigate,Liguori,,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:pastas,en:cereal-pastas,en:dry-pastas,en:durum-wheat-pasta,en:durum-wheat-penne,en:penne,en:penne-rigate",Semoule de BLÉ dur. Peut contenir du SOJA et de la MOUTARDE.,penne,penne,penne,spaghetti,agree,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",penne,,penne,kw:penne
8017596054302,Penne rigate integrale,TRE MULINI,,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:pastas,en:cereal-pastas,en:dry-pastas,en:durum-wheat-pasta,en:whole-or-semi-whole-durum-wheat-pasta,en:penne,en:penne-rigate,en:whole-durum-wheat-pasta",Semola integrale di GRANO dure. Può contenere tracce di UOVA e SOIA.,penne,penne,penne,spaghetti,agree,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",penne,,penne,kw:penne
8018048000052,"Martelli Spaghetti, 6 x 1.000g - Sparpaket",Martello,,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:pastas,en:spaghetti",durum wheat semolina pasta,spaghetti,spaghetti,spaghetti,spaghetti,agree,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",spaghetti,,spaghetti,kw:spaghetti
8032568563231,Spaghetti integrali bio,Libera Terra,,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:pastas,en:cereal-pastas,en:dry-pastas,en:durum-wheat-pasta,en:spaghetti,en:whole-or-semi-whole-durum-wheat-pasta,en:durum-wheat-spaghetti,en:whole-durum-wheat-pasta",Semola integrale di grano duro,spaghetti,spaghetti,spaghetti,spaghetti,agree,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",spaghetti,,spaghetti,kw:spaghetti
8053904631124,Organic brown rice noodle,"AsiaTica BIO,เอเซียติก้า",Organic brown rice noodle,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:pastas,en:noodles,en:whole-wheat-noodles","Organic brown rice flour, organic tapioca.",noodles,noodles,noodles,,agree,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",,,,unmatched
8076800195019,Capellini Nr. 1,Barilla,,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:pastas,en:cereal-pastas,en:dry-pastas,en:durum-wheat-pasta,en:spaghetti,en:capellini,en:dry-durum-wheat-pasta","Semola di grano duro, acqua.",spaghetti,other,spaghetti,spaghetti,agree,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",vermicelli,,vermicelli,kw:vermicelli
8410300351108,Yatekomo curry,Gallina Blanca,,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:meals,en:dried-products,en:pastas,en:dried-products-to-be-rehydrated,en:noodles,en:dried-meals,en:instant-noodles,en:tagliatelle","Fideos orientales (89%): harina de trigo, aceite de palma, almidón modificado, sal, gasificantes (carbonato de sodio, carbonato de potasio). Aderezo (11%); sal, azúcar, especias: curry 9,3% (cúrcuma, comino, canela, sal, fenogreco, clavo, jengibre, chile 1,8%, cardamomo, cilantro, nuez moscada, pimi...",noodles,noodles,noodles,,agree,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",,,,unmatched
